uid,level,time_to_play,ball_popped,ball_drop,shot,is_win,is_first_time_win,powerball,version_name,time_get_info
qGQM4mEdIiNRS85IBc0MPa3SVEb2,655,2.9000000953674316,"[46.0,45.0,11.0,99.0,79.0,70.0]","[12.0,4.0,0.0,16.0,17.0,11.0]",58,True,True,0,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,9,1.100000023841858,"[81.0,63.0,77.0,0.0,75.0,0.0]","[34.0,29.0,25.0,0.0,56.0,0.0]",20,True,True,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6445,3.1500000953674316,"[34.0,33.0,0.0,41.0,33.0,60.0]","[0.0,0.0,0.0,0.0,5.0,4.0]",47,True,True,0,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,3.433333396911621,"[32.0,0.0,27.0,36.0,33.0,33.0]","[2.0,0.0,7.0,5.0,3.0,3.0]",45,False,False,1,1.30.1,2022-09-16 23:11:28
ViUHNUNgbNTrbhsiinftr7o6CES2,180,2.5833332538604736,"[89.0,68.0,82.0,75.0,0.0,51.0]","[5.0,10.0,21.0,16.0,0.0,0.0]",68,True,True,0,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2136,1.1666666269302368,"[27.0,0.0,27.0,29.0,25.0,22.0]","[6.0,0.0,3.0,2.0,0.0,4.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2137,0.5,"[28.0,0.0,24.0,28.0,31.0,26.0]","[12.0,0.0,0.0,9.0,6.0,0.0]",17,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1373,2.3333332538604736,"[34.0,0.0,22.0,42.0,41.0,23.0]","[9.0,0.0,3.0,17.0,5.0,7.0]",45,True,True,1,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,10,1.0,"[30.0,35.0,32.0,16.0,21.0,0.0]","[3.0,0.0,0.0,3.0,8.0,0.0]",18,True,True,1,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,8,0.8833333253860474,"[23.0,28.0,43.0,55.0,0.0,32.0]","[12.0,3.0,6.0,12.0,0.0,1.0]",21,True,True,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6446,1.5333333015441897,"[0.0,77.0,68.0,60.0,72.0,68.0]","[0.0,6.0,0.0,5.0,10.0,8.0]",50,True,True,0,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.5833333730697632,"[20.0,0.0,35.0,16.0,19.0,18.0]","[3.0,0.0,7.0,5.0,0.0,0.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,13,3.2000000476837163,"[31.0,0.0,26.0,111.0,35.0,0.0]","[8.0,0.0,8.0,0.0,10.0,0.0]",45,True,True,0,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,154,1.9833333492279053,"[0.0,61.0,0.0,62.0,58.0,51.0]","[0.0,4.0,0.0,1.0,4.0,14.0]",50,False,False,0,1.30.1,2022-09-16 23:11:28
zbBicGDfytd5wuXAKkrAwQsMgX62,53723,0.18333333730697635,"[2.0,0.0,15.0,9.0,19.0,6.0]","[2.0,0.0,0.0,3.0,5.0,0.0]",7,False,False,0,1.30.1,2022-09-16 23:11:28
zbBicGDfytd5wuXAKkrAwQsMgX62,53723,0.20000000298023224,"[7.0,0.0,11.0,9.0,24.0,10.0]","[2.0,0.0,5.0,3.0,5.0,4.0]",7,False,False,0,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.5,"[37.0,0.0,29.0,34.0,26.0,28.0]","[1.0,0.0,4.0,1.0,2.0,2.0]",45,False,False,2,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,11,0.9166666865348816,"[0.0,0.0,54.0,59.0,29.0,42.0]","[0.0,0.0,3.0,15.0,0.0,15.0]",19,True,True,0,1.30.1,2022-09-16 23:11:28
8OMxTLyRcLcQmQoZTnM8uv7NXm42,21,1.2333333492279053,"[85.0,0.0,73.0,0.0,65.0,0.0]","[0.0,0.0,1.0,0.0,19.0,0.0]",28,True,True,0,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,656,2.549999952316284,"[27.0,0.0,23.0,20.0,39.0,16.0]","[2.0,0.0,2.0,0.0,4.0,1.0]",52,True,True,1,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,12,0.5,"[0.0,0.0,51.0,0.0,61.0,42.0]","[0.0,0.0,17.0,0.0,36.0,4.0]",10,True,True,0,1.30.1,2022-09-16 23:11:28
8DRBCgsvkXVs5OlVqHXs0J863Ix1,43,1.5333333015441897,"[62.0,0.0,64.0,74.0,59.0,81.0]","[8.0,0.0,19.0,5.0,3.0,25.0]",40,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1374,1.3166667222976685,"[29.0,0.0,43.0,45.0,20.0,53.0]","[12.0,0.0,8.0,6.0,3.0,6.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,9,0.9499999880790708,"[81.0,60.0,76.0,0.0,77.0,0.0]","[30.0,54.0,31.0,0.0,65.0,0.0]",18,True,True,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6447,1.5166666507720947,"[63.0,45.0,44.0,43.0,0.0,65.0]","[7.0,0.0,5.0,0.0,0.0,8.0]",41,True,True,0,1.30.1,2022-09-16 23:11:28
95TAIiodJXZAw4tFmIdZd39xp332,4,0.4333333373069763,"[67.0,0.0,0.0,0.0,88.0,0.0]","[19.0,0.0,0.0,0.0,12.0,0.0]",9,True,True,0,1.30.1,2022-09-16 23:11:28
YYAVTijPzSSnuVAVHNYVtA1i5Dr1,31,4.766666889190674,"[85.0,0.0,86.0,77.0,0.0,71.0]","[27.0,0.0,20.0,33.0,0.0,31.0]",32,True,True,5,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.6333333253860474,"[35.0,0.0,29.0,29.0,25.0,21.0]","[6.0,0.0,3.0,3.0,2.0,0.0]",45,False,False,1,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,14,2.200000047683716,"[2.0,27.0,49.0,0.0,91.0,21.0]","[0.0,0.0,6.0,0.0,3.0,1.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
mqskyJlCL0cKKuOs1NRlCOawQpI3,6,1.2166666984558103,"[31.0,0.0,33.0,41.0,24.0,44.0]","[8.0,0.0,1.0,12.0,5.0,13.0]",21,True,True,1,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.4833333492279053,"[18.0,0.0,27.0,12.0,19.0,11.0]","[9.0,0.0,5.0,0.0,1.0,0.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
PeUU8iKqLsgit81waLtX2XInvNw2,154,2.9833333492279053,"[0.0,61.0,0.0,61.0,55.0,66.0]","[0.0,13.0,0.0,17.0,11.0,6.0]",50,True,True,1,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,2.450000047683716,"[89.0,53.0,87.0,84.0,56.0,24.0]","[18.0,9.0,15.0,16.0,21.0,7.0]",56,False,False,1,1.30.1,2022-09-16 23:11:28
j5YVi3C71VbHK0vhph85rGVTx3O2,2,0.8666666746139526,"[10.0,17.0,21.0,0.0,16.0,14.0]","[6.0,7.0,10.0,0.0,16.0,12.0]",5,True,True,1,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2138,2.1833333969116206,"[51.0,0.0,44.0,35.0,51.0,37.0]","[7.0,0.0,6.0,5.0,8.0,11.0]",50,True,True,1,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.4666666984558103,"[14.0,0.0,25.0,13.0,18.0,12.0]","[5.0,0.0,10.0,3.0,0.0,0.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
95TAIiodJXZAw4tFmIdZd39xp332,5,0.9833333492279052,"[0.0,0.0,27.0,26.0,33.0,17.0]","[0.0,0.0,11.0,20.0,17.0,11.0]",10,True,True,1,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1300,1.5,"[58.0,43.0,38.0,19.0,42.0,86.0]","[3.0,10.0,2.0,3.0,28.0,7.0]",43,False,False,0,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,10,1.2166666984558103,"[29.0,32.0,27.0,16.0,21.0,0.0]","[11.0,6.0,6.0,3.0,8.0,0.0]",12,True,True,2,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,13,2.216666698455811,"[30.0,0.0,25.0,93.0,36.0,0.0]","[15.0,0.0,6.0,9.0,11.0,0.0]",31,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1375,2.0,"[41.0,37.0,54.0,55.0,19.0,48.0]","[12.0,18.0,22.0,17.0,17.0,22.0]",44,True,True,2,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,657,3.216666698455811,"[25.0,0.0,55.0,56.0,37.0,29.0]","[2.0,0.0,5.0,2.0,3.0,1.0]",55,True,True,1,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.350000023841858,"[17.0,0.0,28.0,18.0,27.0,15.0]","[2.0,0.0,6.0,0.0,1.0,0.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
JY1YqvtddIaPW1376t5lULxiXoR2,55,2.0,"[59.0,0.0,43.0,85.0,52.0,55.0]","[5.0,0.0,1.0,3.0,7.0,3.0]",40,True,True,0,1.30.1,2022-09-16 23:11:28
U2OmVeRyT3ZBTSufYpegsAoHUrH3,5,0.5,"[0.0,0.0,27.0,25.0,32.0,16.0]","[0.0,0.0,11.0,24.0,24.0,8.0]",7,True,True,1,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1247,5.233333110809326,"[38.0,0.0,40.0,37.0,43.0,45.0]","[15.0,0.0,14.0,6.0,9.0,12.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,2.133333444595337,"[38.0,0.0,25.0,30.0,31.0,36.0]","[2.0,0.0,7.0,6.0,2.0,0.0]",45,False,False,2,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,154,2.049999952316284,"[0.0,51.0,0.0,33.0,32.0,50.0]","[0.0,8.0,0.0,5.0,8.0,5.0]",50,False,False,0,1.30.1,2022-09-16 23:11:28
8OMxTLyRcLcQmQoZTnM8uv7NXm42,22,1.1833332777023315,"[52.0,0.0,15.0,40.0,36.0,39.0]","[0.0,0.0,0.0,6.0,9.0,2.0]",24,True,True,0,1.30.1,2022-09-16 23:11:28
95TAIiodJXZAw4tFmIdZd39xp332,6,0.8666666746139526,"[31.0,0.0,26.0,40.0,24.0,43.0]","[8.0,0.0,9.0,9.0,5.0,7.0]",14,True,True,0,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,11,0.9833333492279052,"[0.0,0.0,56.0,59.0,29.0,40.0]","[0.0,0.0,2.0,12.0,0.0,12.0]",19,True,True,0,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1300,1.6166666746139529,"[107.0,40.0,41.0,23.0,43.0,40.0]","[8.0,19.0,2.0,0.0,17.0,17.0]",43,False,False,1,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6448,3.549999952316284,"[77.0,71.0,87.0,66.0,0.0,0.0]","[7.0,9.0,8.0,6.0,0.0,0.0]",64,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1376,1.1333333253860474,"[36.0,43.0,41.0,0.0,24.0,30.0]","[7.0,11.0,10.0,0.0,5.0,4.0]",31,True,True,0,1.30.1,2022-09-16 23:11:28
IJwLQWSfUpX2gIhdUL6W5CD14xF3,1,0.18333333730697635,"[41.0,0.0,42.0,0.0,0.0,0.0]","[14.0,0.0,27.0,0.0,0.0,0.0]",4,True,True,0,1.30.1,2022-09-16 23:11:28
Y7u28E5Y7zVUN24kIxQGfIpFn9w1,2,1.3333333730697632,"[12.0,15.0,21.0,0.0,17.0,14.0]","[1.0,10.0,7.0,0.0,13.0,14.0]",9,True,False,1,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,2.2666666507720947,"[28.0,41.0,42.0,53.0,36.0,22.0]","[10.0,3.0,10.0,14.0,3.0,0.0]",43,False,False,0,1.30.1,2022-09-16 23:11:28
mqskyJlCL0cKKuOs1NRlCOawQpI3,7,2.283333301544189,"[37.0,41.0,58.0,26.0,31.0,0.0]","[14.0,1.0,5.0,0.0,12.0,0.0]",30,True,True,1,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,658,1.8999999761581416,"[44.0,0.0,31.0,24.0,31.0,24.0]","[0.0,0.0,7.0,2.0,4.0,0.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,12,0.6833333373069763,"[0.0,0.0,54.0,0.0,65.0,41.0]","[0.0,0.0,12.0,0.0,4.0,6.0]",15,True,True,0,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.5833333730697632,"[38.0,0.0,27.0,31.0,27.0,25.0]","[3.0,0.0,3.0,4.0,1.0,0.0]",45,False,False,2,1.30.1,2022-09-16 23:11:28
JY1YqvtddIaPW1376t5lULxiXoR2,56,1.9666666984558103,"[41.0,0.0,73.0,67.0,41.0,0.0]","[3.0,0.0,5.0,11.0,16.0,0.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
qBDv9SOEyAOPCFCSwl63qS9Qkgf2,287,0.9499999880790708,"[18.0,0.0,23.0,25.0,26.0,20.0]","[4.0,0.0,5.0,8.0,7.0,3.0]",25,True,True,0,invalid,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6449,1.0,"[70.0,62.0,58.0,40.0,0.0,0.0]","[4.0,10.0,22.0,8.0,0.0,0.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,15,1.8166667222976685,"[51.0,0.0,52.0,66.0,0.0,68.0]","[11.0,0.0,0.0,12.0,0.0,9.0]",41,True,True,1,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1248,1.9833333492279053,"[31.0,0.0,38.0,39.0,34.0,24.0]","[8.0,0.0,17.0,7.0,9.0,12.0]",35,True,True,2,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1377,1.4500000476837158,"[43.0,0.0,48.0,40.0,32.0,22.0]","[3.0,0.0,14.0,7.0,8.0,9.0]",35,True,True,0,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,15,4.2166666984558105,"[49.0,0.0,56.0,66.0,0.0,68.0]","[5.0,0.0,0.0,13.0,0.0,7.0]",43,True,True,1,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2140,2.049999952316284,"[60.0,0.0,118.0,80.0,44.0,79.0]","[7.0,0.0,21.0,8.0,5.0,17.0]",50,True,True,2,1.30.1,2022-09-16 23:11:28
mqskyJlCL0cKKuOs1NRlCOawQpI3,8,1.0333333015441897,"[25.0,27.0,45.0,58.0,0.0,28.0]","[6.0,3.0,0.0,6.0,0.0,8.0]",22,True,True,0,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1300,2.4833333492279053,"[76.0,59.0,46.0,20.0,96.0,31.0]","[19.0,21.0,3.0,1.0,19.0,9.0]",40,True,True,1,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,16,1.3333333730697632,"[39.0,26.0,14.0,49.0,0.0,40.0]","[11.0,7.0,0.0,6.0,0.0,11.0]",28,True,True,0,1.30.1,2022-09-16 23:11:28
8OMxTLyRcLcQmQoZTnM8uv7NXm42,23,2.5833332538604736,"[102.0,0.0,84.0,65.0,93.0,87.0]","[28.0,0.0,25.0,0.0,12.0,23.0]",50,True,True,0,1.30.1,2022-09-16 23:11:28
JY1YqvtddIaPW1376t5lULxiXoR2,57,1.883333325386048,"[14.0,44.0,49.0,18.0,15.0,45.0]","[1.0,0.0,5.0,0.0,0.0,4.0]",41,True,True,0,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,2.716666698455811,"[53.0,53.0,62.0,85.0,56.0,22.0]","[8.0,8.0,16.0,16.0,13.0,0.0]",60,False,False,0,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.5833333730697632,"[12.0,0.0,27.0,26.0,16.0,24.0]","[9.0,0.0,6.0,1.0,0.0,0.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6450,2.0999999046325684,"[37.0,0.0,66.0,38.0,0.0,40.0]","[6.0,0.0,2.0,6.0,0.0,4.0]",42,True,True,0,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1249,2.0166666507720947,"[33.0,41.0,32.0,0.0,39.0,34.0]","[9.0,11.0,3.0,0.0,3.0,2.0]",49,True,True,1,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,659,2.700000047683716,"[13.0,0.0,40.0,24.0,36.0,28.0]","[2.0,0.0,8.0,2.0,3.0,0.0]",38,True,True,1,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,17,0.9333333373069764,"[0.0,0.0,54.0,32.0,34.0,45.0]","[0.0,0.0,7.0,3.0,10.0,1.0]",23,True,True,0,1.30.1,2022-09-16 23:11:28
4WT6NzfRqxZxvI9oHVxfMEha7V92,57,1.9666666984558103,"[16.0,34.0,51.0,17.0,16.0,43.0]","[0.0,5.0,2.0,2.0,0.0,4.0]",35,True,True,0,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,16,2.06666660308838,"[40.0,27.0,15.0,51.0,0.0,41.0]","[1.0,0.0,1.0,3.0,0.0,8.0]",34,True,True,0,1.30.1,2022-09-16 23:11:28
iA6C4SvN7ifGCUb5SEyK0GjTkW93,11,1.0833333730697632,"[0.0,0.0,55.0,59.0,30.0,41.0]","[0.0,0.0,11.0,24.0,0.0,13.0]",19,True,True,0,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.5,"[16.0,0.0,29.0,15.0,27.0,19.0]","[6.0,0.0,6.0,4.0,7.0,0.0]",23,True,True,0,1.30.1,2022-09-16 23:11:28
JY1YqvtddIaPW1376t5lULxiXoR2,58,1.6166666746139529,"[53.0,64.0,54.0,47.0,0.0,0.0]","[2.0,15.0,8.0,2.0,0.0,0.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,18,1.0,"[31.0,18.0,47.0,48.0,41.0,0.0]","[11.0,7.0,1.0,6.0,7.0,0.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,2.150000095367432,"[28.0,21.0,27.0,37.0,21.0,23.0]","[10.0,11.0,8.0,3.0,17.0,7.0]",51,False,False,2,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,660,1.600000023841858,"[47.0,55.0,93.0,62.0,68.0,51.0]","[9.0,15.0,19.0,25.0,26.0,5.0]",50,True,True,0,1.30.1,2022-09-16 23:11:28
4WT6NzfRqxZxvI9oHVxfMEha7V92,58,1.600000023841858,"[49.0,62.0,53.0,50.0,0.0,0.0]","[9.0,20.0,7.0,0.0,0.0,0.0]",34,True,True,0,1.30.1,2022-09-16 23:11:28
8OMxTLyRcLcQmQoZTnM8uv7NXm42,24,2.150000095367432,"[22.0,32.0,36.0,32.0,59.0,0.0]","[2.0,0.0,1.0,0.0,4.0,0.0]",35,True,True,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6451,2.316666603088379,"[0.0,0.0,55.0,65.0,68.0,43.0]","[0.0,0.0,13.0,22.0,19.0,10.0]",47,True,True,0,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,17,1.4500000476837158,"[0.0,0.0,56.0,32.0,32.0,44.0]","[0.0,0.0,1.0,2.0,8.0,6.0]",22,True,True,0,1.30.1,2022-09-16 23:11:28
iA6C4SvN7ifGCUb5SEyK0GjTkW93,12,0.8333333134651184,"[0.0,0.0,52.0,0.0,63.0,42.0]","[0.0,0.0,13.0,0.0,16.0,4.0]",13,True,True,0,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1301,1.7999999523162842,"[34.0,0.0,30.0,42.0,37.0,24.0]","[17.0,0.0,7.0,4.0,11.0,4.0]",38,True,True,2,1.30.1,2022-09-16 23:11:28
PREdk48y6ZOuW6icwwqry92ZR9c2,3,1.8166667222976685,"[0.0,39.0,24.0,0.0,47.0,0.0]","[0.0,24.0,5.0,0.0,15.0,0.0]",7,True,False,4,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1250,2.433333396911621,"[54.0,62.0,0.0,56.0,69.0,61.0]","[27.0,15.0,0.0,19.0,17.0,18.0]",40,True,True,3,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,19,0.8999999761581421,"[40.0,0.0,36.0,0.0,33.0,38.0]","[12.0,0.0,9.0,0.0,5.0,15.0]",17,True,True,0,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.8999999761581416,"[13.0,0.0,22.0,18.0,37.0,17.0]","[9.0,0.0,7.0,0.0,1.0,1.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
XUYJSNlqeLTOlXfs6xls2MunCK42,813,1.5333333015441897,"[10.0,0.0,25.0,41.0,13.0,7.0]","[10.0,0.0,8.0,7.0,0.0,7.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,1.2833333015441897,"[22.0,21.0,34.0,61.0,32.0,22.0]","[12.0,0.0,8.0,13.0,10.0,0.0]",36,False,False,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6452,0.9333333373069764,"[38.0,40.0,29.0,0.0,48.0,41.0]","[5.0,4.0,3.0,0.0,5.0,4.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
SjdDVjCMFfPqeSuFJRLuFdeyvPk1,133,1.7999999523162842,"[0.0,50.0,42.0,0.0,38.0,39.0]","[0.0,5.0,8.0,0.0,5.0,5.0]",34,True,True,0,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,661,1.2833333015441897,"[36.0,27.0,32.0,0.0,43.0,34.0]","[10.0,8.0,8.0,0.0,9.0,6.0]",32,True,True,0,1.30.1,2022-09-16 23:11:28
evqoR1dLO2YwkV7oUx8T0U6C2XE3,5,2.883333444595337,"[0.0,0.0,30.0,32.0,37.0,18.0]","[0.0,0.0,5.0,28.0,26.0,3.0]",24,True,True,1,1.30.1,2022-09-16 23:11:28
YfnCpPfQdbgwYUX2Wiuvd0usrbg1,1316,2.033333301544189,"[39.0,0.0,23.0,30.0,42.0,29.0]","[3.0,0.0,2.0,1.0,1.0,1.0]",51,True,True,1,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,20,0.6833333373069763,"[28.0,37.0,17.0,13.0,38.0,0.0]","[12.0,12.0,7.0,6.0,23.0,0.0]",8,True,True,1,1.30.1,2022-09-16 23:11:28
4WT6NzfRqxZxvI9oHVxfMEha7V92,59,1.649999976158142,"[34.0,37.0,46.0,11.0,33.0,25.0]","[5.0,4.0,7.0,1.0,7.0,6.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
XUYJSNlqeLTOlXfs6xls2MunCK42,814,1.0666667222976685,"[30.0,17.0,38.0,0.0,39.0,23.0]","[19.0,12.0,9.0,0.0,11.0,5.0]",26,True,True,0,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,202,1.3333333730697632,"[15.0,0.0,35.0,20.0,18.0,16.0]","[2.0,0.0,5.0,3.0,0.0,0.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1251,1.7333333492279053,"[22.0,1.0,26.0,29.0,28.0,20.0]","[10.0,1.0,15.0,8.0,8.0,11.0]",35,True,True,2,1.30.1,2022-09-16 23:11:28
JY1YqvtddIaPW1376t5lULxiXoR2,59,2.933333396911621,"[35.0,38.0,58.0,10.0,35.0,25.0]","[5.0,4.0,6.0,1.0,5.0,5.0]",46,True,True,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6453,1.0333333015441897,"[48.0,46.0,52.0,0.0,0.0,38.0]","[15.0,5.0,9.0,0.0,0.0,1.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
kcgqxpRqnGPtsF6c96oVnxODA3h1,18,2.1833333969116206,"[31.0,20.0,47.0,49.0,42.0,0.0]","[12.0,8.0,3.0,3.0,12.0,0.0]",31,True,True,1,1.30.1,2022-09-16 23:11:28
6CvMEktbp2VqU87FTbcWbKbtnrR2,2,1.149999976158142,"[11.0,15.0,20.0,0.0,17.0,12.0]","[0.0,10.0,12.0,0.0,9.0,12.0]",5,True,True,1,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1302,2.25,"[49.0,0.0,39.0,38.0,44.0,46.0]","[4.0,0.0,7.0,4.0,2.0,2.0]",49,False,False,2,1.30.1,2022-09-16 23:11:28
8OMxTLyRcLcQmQoZTnM8uv7NXm42,25,1.9500000476837158,"[54.0,40.0,26.0,26.0,46.0,0.0]","[0.0,1.0,0.0,4.0,4.0,0.0]",40,True,True,0,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,21,1.4333332777023315,"[82.0,0.0,72.0,0.0,72.0,0.0]","[0.0,0.0,6.0,0.0,4.0,0.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
4WT6NzfRqxZxvI9oHVxfMEha7V92,60,1.3666666746139529,"[0.0,55.0,53.0,59.0,64.0,0.0]","[0.0,9.0,6.0,13.0,12.0,0.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
